0,1,2,3,4
-0.5146391577196485,-1.5588579100887716,-0.1932970588734677,1.0,0.0
-1.3214296272074937,-1.0464197274602858,-0.03293745420589171,1.0,0.0
0.6890930528490518,0.14443853170439122,2.47099218151864,1.0,0.0
-1.6790171013647348,-0.6707767266169884,-0.6002577708794207,0.0,0.0
-0.291498563731538,1.679515170766054,1.1088188534189976,1.0,1.0
-0.9675791081805085,-1.2404845017430517,0.9054750002825306,0.0,0.0
0.3023072222312991,0.36569906327266644,-1.102460954995436,0.0,1.0
-0.5866620233136697,0.05027776657983778,0.93250626642779,0.0,0.0
-1.2499688959752988,-1.1120198934311991,-1.0972088268212548,1.0,0.0
-0.10873702126499193,0.6295259767939643,-2.627212499581912,0.0,0.0
0.34333331660033234,-0.08590943863412083,0.7593819860190725,0.0,1.0
-0.01495938594216325,0.8854122107408855,-1.6904321023571627,1.0,0.0
0.2186984793321408,0.938659934702032,0.5982343750973256,0.0,0.0
-0.7089766510984727,2.318135837082867,-0.5788011147469218,1.0,1.0
-0.4400393235450099,1.4669029499654402,1.8516729721307899,0.0,0.0
-0.7467437620465472,-0.2894079447741755,1.2387124500773745,0.0,1.0
-0.4368823515021794,-0.15575459515118498,-0.33962315074206884,0.0,1.0
-0.8860601441433668,1.2230077263841042,-0.5827697439991089,1.0,1.0
-1.7903078899457023,0.7654285383294557,-1.128525454810258,0.0,1.0
0.09486993368319747,0.7498474259731928,-0.3266977749806977,0.0,0.0
-0.4786990761304613,-1.5741982702066926,-0.16017590915714838,0.0,1.0
-1.6951589298275216,0.06567816148567392,-0.24764168557217953,1.0,1.0
0.37744835756626055,-0.6691991889633309,0.29309204980705855,0.0,1.0
-0.9792957392302685,0.37895470141515963,0.730553052875622,0.0,0.0
-0.029389368684929487,-0.01033615367134301,0.4931983404778431,0.0,1.0
0.641164388380308,1.027905957737009,-0.6619059223191261,1.0,0.0
0.04689825420146265,0.4173546595028331,-1.3605360961914454,1.0,0.0
1.0474805045900104,0.9003808843837644,1.5457130691666727,0.0,0.0
-1.3036350050875958,-0.3895298167698068,-0.5844410836923012,1.0,0.0
0.31759607914402005,-0.8817379953624112,-0.5459075619064809,0.0,1.0
-0.7589731923569407,-0.3314881743472635,-0.4099411930250975,1.0,0.0
-0.9431498310766039,0.07320060117955293,-1.780844153416111,1.0,0.0
-0.6540441972166866,0.4811254822825029,-0.36512321910273116,1.0,0.0
-0.3893489657637811,2.417058913162705,-0.36686740000292045,1.0,1.0
-0.025210499697663157,0.04721519740665388,0.7739413963680224,1.0,1.0
-1.2346372595558077,-0.893577858463099,0.8549365899181975,1.0,1.0
0.8112286158153996,-0.2655196360022986,0.1344874727191847,1.0,0.0
0.38030050572499624,-0.3866229447331508,1.0969832686781427,0.0,1.0
-1.6021188346654316,0.5864909057669837,0.48314952735316014,0.0,1.0
1.3929362529298814,-1.4957799279561204,0.11431304581644122,0.0,1.0
1.7966052496638072,0.15586464460484084,0.29747302401858494,0.0,0.0
1.0864760725724962,0.25187535480967055,-0.06714725495001796,0.0,0.0
-0.259002548658642,0.32979479144968027,-0.27891600745963324,1.0,0.0
-1.1411589137261249,-0.5243099418039951,-0.14708585796271556,1.0,1.0
0.963358449949917,-0.15425391107309336,-1.0392675712291146,1.0,0.0
-0.48008149796524285,-1.3755807619845108,0.4214187923361986,0.0,0.0
1.1297165267788458,-0.41722863457477116,-0.8993774585595632,0.0,0.0
0.1254184833727997,-0.46823991419907385,1.003420402927674,1.0,1.0
0.8863031972251433,0.5191184079082768,-0.12813316348340706,1.0,1.0
0.27206836347996427,-1.0997554771765743,0.1819072707173952,1.0,0.0
0.6188661813104089,0.8950988429873374,0.6427277476715895,1.0,0.0
-0.0704313096888733,1.629545440993965,0.7977489063175861,1.0,1.0
1.687657502107164,-2.0406666813797463,-1.4982941831047487,0.0,1.0
0.04484759372996505,0.5296299403918587,-0.08400008531344325,0.0,0.0
0.31724723052333775,0.787714936488077,1.0433976136126895,0.0,0.0
1.783990768516161,-0.5656211154176336,-1.6305043556733179,1.0,0.0
-1.4154689406573624,-0.3183312305085826,0.532219742370166,1.0,0.0
-1.3389470726581325,-0.04609663761400208,-2.208636445583697,1.0,0.0
0.8791313665604633,-0.21589912211352755,-0.9298503860979089,0.0,0.0
-1.2425332082898053,-0.22745412311767718,0.17063992700287095,0.0,1.0
1.8438726303838657,-1.6349977265453801,-1.5875786389599258,1.0,0.0
-0.4904218877880088,1.277242247112042,-0.8914822573375738,0.0,1.0
-0.8210081219073577,1.2023721917437868,-1.3958421547456847,0.0,0.0
1.8233947645404727,-0.7467673569592134,1.8398337439763823,1.0,1.0
1.3852741673375997,-1.4192009220858894,0.3008949783803188,0.0,1.0
